# id seg1 seg2 log10Jsquare_ave log10Jsquare_std J_Sti
2434 150 295 -5.15896e+00 5.04904e-01 3.865879415e-11
2435 150 360 -4.75675e+00 2.86712e-01 2.237097612e-14
2436 150 380 -4.58828e+00 2.14439e-01 3.272683977e-10
2437 150 425 -7.64636e+00 6.64662e-01 5.409679163e-16
2438 150 452 -7.62080e+00 2.35791e-01 2.935141764e-15
2439 150 453 -7.47032e+00 6.85265e-01 7.666877957e-14
2440 150 463 -3.91836e+00 3.24595e-01 3.392395491e-08
2441 150 572 -3.53711e+00 2.31949e-01 6.718233077e-10
2442 150 677 -8.36757e+00 1.38363e-01 6.841346741e-17
2443 150 744 -7.01978e+00 1.64781e-01 1.513181680e-14
2444 150 798 -6.99108e+00 8.44222e-02 7.630879648e-14
2445 150 836 -6.60292e+00 9.23988e-01 1.519587578e-11
2446 150 856 -4.91454e+00 3.28715e-01 4.467406739e-10
2447 150 877 -6.49344e+00 4.35816e-01 6.149680669e-16
2448 150 883 -5.31646e+00 1.11255e+00 4.552147561e-12
2449 150 945 -5.14353e+00 1.02784e+00 3.038821148e-11
2450 151 177 -9.07618e+00 6.59416e-01 1.888505851e-17
2451 151 196 -3.54933e+00 3.25645e-01 2.141126943e-07
2452 151 329 -8.32684e+00 7.81405e-01 2.189800268e-14
2453 151 370 -4.88655e+00 3.19977e-01 1.394778738e-06
2454 151 437 -6.76041e+00 1.94051e-01 4.592458266e-13
2455 151 443 -5.88680e+00 2.49656e-01 6.344665401e-10
2456 151 446 -4.06091e+00 2.05283e-01 1.960336538e-06
2457 151 558 -4.54245e+00 9.76825e-02 3.743357198e-06
2458 151 709 -4.19278e+00 1.16944e-01 4.422207374e-08
2459 151 788 -7.67394e+00 9.00005e-01 8.154670775e-15
2460 151 797 -5.51812e+00 5.35666e-01 5.229891973e-06
2461 151 817 -1.02456e+01 2.75232e-01 2.782765811e-16
2462 151 843 -7.04344e+00 5.53524e-01 1.000764889e-10
2463 151 852 -6.88457e+00 5.03101e-01 7.704813495e-12
2464 151 933 -2.90600e+00 8.29954e-02 3.798763289e-07
2465 151 948 -5.50365e+00 1.55921e-01 8.848088682e-11
2466 151 962 -5.49409e+00 4.39382e-01 1.124764251e-06
2467 152 155 -1.02055e+01 5.72591e-01 1.789789879e-13
2468 152 179 -7.02262e+00 2.35754e-01 1.247532459e-13
2469 152 213 -4.57628e+00 3.39521e-01 1.323849274e-06
2470 152 216 -1.07744e+01 2.51531e-01 2.071166315e-16
2471 152 260 -8.78237e+00 1.16038e+00 2.617494400e-11
2472 152 300 -3.89273e+00 1.04120e-01 1.740251564e-08
2473 152 321 -5.73692e+00 2.03216e-01 2.837190023e-08
2474 152 340 -6.30475e+00 1.00049e+00 2.060506402e-11
2475 152 373 -9.08785e+00 6.29268e-01 1.132954889e-15
2476 152 412 -1.06640e+01 1.09692e+00 3.189294116e-18
2477 152 413 -7.11104e+00 1.05981e+00 3.569472380e-14
2478 152 584 -4.95566e+00 7.05332e-01 2.520996144e-07
2479 152 655 -7.22900e+00 6.37430e-01 4.343505091e-13
2480 152 720 -6.29333e+00 4.92211e-01 3.447684392e-08
2481 152 814 -4.93365e+00 3.70097e-01 5.250832102e-06
2482 152 911 -4.77363e+00 3.58111e-01 1.330294025e-05
2483 152 918 -9.76102e+00 3.11292e-01 1.000447298e-18
2484 153 199 -1.08488e+01 1.63140e+00 2.501074802e-15
2485 153 210 -6.51607e+00 2.68255e-01 1.667089294e-15
2486 153 297 -3.67769e+00 1.71868e-01 2.593812918e-09
2487 153 326 -6.84328e+00 2.70883e-01 9.371188353e-15
2488 153 343 -8.58770e+00 5.70585e-01 1.631561262e-18
2489 153 386 -9.04569e+00 2.97178e-01 1.525196856e-18
2490 153 404 -4.76045e+00 2.11943e-01 1.628948137e-15
2491 153 449 -6.15061e+00 1.20084e+00 4.490656676e-12
2492 153 588 -6.97084e+00 8.44289e-01 6.115148350e-12
2493 153 597 -9.80224e+00 3.05372e-01 3.065505714e-18
2494 153 608 -5.49079e+00 4.37344e-01 2.064414191e-13
2495 153 746 -4.49975e+00 4.20607e-01 7.809826755e-10
2496 153 749 -4.73127e+00 4.63675e-01 5.519031460e-13
2497 154 160 -6.84112e+00 3.43912e-01 1.779340149e-18
2498 154 200 -6.58455e+00 9.96503e-01 3.363073943e-13
2499 154 230 -3.69791e+00 1.81397e-01 1.032423940e-10
2500 154 263 -5.11318e+00 4.40989e-01 1.892789233e-12
2501 154 298 -6.25743e+00 1.44983e-01 9.707509881e-17
2502 154 431 -5.09992e+00 1.77712e-01 4.007503390e-13
2503 154 539 -4.13904e+00 2.37445e-01 5.498239002e-12
2504 154 555 -4.35906e+00 4.15707e-01 1.198996695e-11
2505 154 582 -6.67539e+00 6.93539e-01 1.225229521e-17
2506 154 613 -6.98833e+00 6.95614e-01 1.863807017e-16
2507 154 728 -3.56045e+00 2.83650e-01 2.997711378e-11
2508 154 762 -8.27405e+00 6.27646e-01 4.389245873e-18
2509 154 831 -1.02033e+01 9.75869e-01 3.223432277e-18
2510 154 863 -5.12942e+00 1.23146e-01 2.905093846e-11
2511 154 924 -9.77279e+00 6.98970e-01 9.249958090e-19
2512 154 967 -1.17870e+01 3.86574e-01 1.379792299e-18
2513 155 179 -6.69589e+00 3.29734e-01 6.105999358e-10
2514 155 260 -4.21280e+00 3.75556e-01 1.640453336e-05
2515 155 306 -4.17642e+00 2.00449e-01 1.799336171e-07
2516 155 412 -8.22141e+00 5.22702e-02 2.255551869e-17
2517 155 538 -4.49449e+00 5.56554e-02 2.683311577e-06
2518 155 584 -7.33863e+00 1.79734e-01 3.897231287e-13
2519 155 590 -8.12958e+00 8.89751e-01 5.195653635e-15
2520 155 633 -9.10317e+00 1.08217e+00 2.275878829e-15
2521 155 648 -5.13801e+00 7.32729e-01 3.397740451e-05
2522 155 685 -4.35691e+00 3.15247e-01 1.119115339e-06
2523 155 818 -6.92692e+00 7.40616e-01 1.060720786e-08
2524 155 911 -3.47095e+00 2.70802e-01 2.019748340e-05
2525 155 970 -6.48874e+00 7.97808e-01 1.180404648e-09
2526 156 291 -7.61215e+00 6.68142e-01 6.669819577e-16
2527 156 349 -7.99520e+00 1.07976e-01 1.087818958e-17
2528 156 428 -6.12467e+00 1.68252e-01 3.980748062e-14
2529 156 497 -6.54664e+00 1.04203e+00 4.249678610e-11
2530 156 525 -5.09675e+00 1.00927e-01 1.562775777e-12
2531 156 533 -7.10886e+00 5.32592e-01 7.271429127e-13
2532 156 542 -7.21868e+00 2.73105e+00 3.121748943e-07
2533 156 557 -3.18389e+00 3.96993e-01 2.371320718e-08
2534 156 609 -6.53528e+00 6.09522e-01 9.059697669e-11
2535 156 874 -7.42483e+00 8.65618e-01 0.000000000e+00
2536 156 891 -3.80565e+00 9.63232e-01 6.885940630e-07
2537 156 992 -5.13082e+00 3.16023e-01 5.746939077e-12
2538 157 196 -2.67897e+00 1.47442e-01 1.374537277e-09
2539 157 327 -7.55629e+00 1.17580e-01 1.018808125e-18
2540 157 329 -6.61832e+00 4.55979e-01 5.909840264e-14
2541 157 411 -6.63356e+00 6.89094e-01 4.787144742e-16
2542 157 443 -6.98333e+00 2.03831e-01 5.126913192e-14
2543 157 446 -5.50047e+00 7.27760e-01 4.555208981e-10
2544 157 507 -5.62856e+00 6.37401e-01 1.486125283e-14
2545 157 544 -1.11771e+01 5.35772e-01 1.797198172e-18
2546 157 607 -6.77631e+00 4.70614e-01 2.948986188e-15
2547 157 709 -5.97562e+00 8.50241e-01 6.954021850e-11
2548 157 788 -4.08631e+00 7.20182e-01 4.576767485e-07
2549 157 903 -5.17676e+00 6.81830e-01 3.219379398e-11
2550 157 963 -5.01242e+00 3.37684e-01 2.437837129e-08
2551 157 989 -6.38273e+00 7.33789e-01 5.257556011e-12
2552 158 161 -2.54742e+00 1.60587e-01 7.907113666e-09
2553 158 255 -5.37120e+00 9.61916e-02 3.053881057e-08
2554 158 256 -8.93252e+00 1.14609e+00 9.249645325e-12
2555 158 280 -5.91712e+00 7.25262e-01 1.512565109e-10
2556 158 286 -7.56150e+00 8.16411e-01 2.284427595e-10
2557 158 375 -5.79210e+00 1.03384e+00 4.110255189e-09
2558 158 486 -6.01158e+00 1.60821e-01 2.384601058e-10
2559 158 559 -2.78810e+00 1.49938e-01 2.273751051e-07
2560 158 647 -9.48825e+00 6.86010e-01 9.573980461e-18
2561 158 754 -5.59176e+00 4.59872e-01 1.803488457e-08
2562 158 803 -8.56786e+00 9.00734e-01 1.573460222e-12
2563 158 804 -5.04955e+00 5.15916e-01 1.248131573e-11
2564 158 841 -6.09413e+00 4.11973e-01 5.648089314e-12
2565 158 861 -4.33386e+00 1.55815e-01 6.342313018e-10
2566 158 905 -8.60904e+00 3.85215e-01 3.052503611e-13
2567 159 178 -6.35232e+00 1.04621e+00 0.000000000e+00
2568 159 240 -9.74591e+00 7.10236e-01 0.000000000e+00
2569 159 249 -4.36518e+00 2.29442e-01 0.000000000e+00
2570 159 257 -5.08961e+00 7.73538e-01 0.000000000e+00
2571 159 420 -6.16686e+00 4.50296e-01 0.000000000e+00
2572 159 450 -4.18617e+00 1.32597e-01 0.000000000e+00
2573 159 480 -6.27789e+00 6.41673e-01 2.975896208e-14
2574 159 483 -2.71368e+00 1.54981e-01 0.000000000e+00
2575 159 499 -5.30047e+00 6.00906e-01 1.077732285e-10
2576 159 589 -6.49094e+00 1.97138e+00 0.000000000e+00
2577 159 618 -1.04598e+01 4.42977e-01 4.328121985e-19
2578 159 716 -8.47576e+00 1.22279e+00 1.763138511e-16
2579 159 776 -1.05705e+01 1.75004e-01 0.000000000e+00
2580 159 815 -5.05532e+00 5.98497e-01 0.000000000e+00
2581 159 909 -6.45099e+00 5.73654e-01 1.028207190e-15
2582 160 171 -6.79503e+00 1.00901e+00 6.848158200e-14
2583 160 230 -3.69245e+00 2.86783e-01 3.877264046e-08
2584 160 431 -7.79836e+00 5.78085e-01 4.951862052e-14
2585 160 432 -3.56292e+00 3.56814e-01 2.355676681e-09
2586 160 555 -7.73329e+00 7.43254e-01 3.081721766e-16
2587 160 655 -8.24264e+00 1.22337e+00 9.853884287e-12
2588 160 728 -4.88698e+00 1.20051e-01 1.025898263e-10
2589 160 733 -3.03266e+00 1.27001e-01 2.991116709e-09
2590 160 775 -4.35664e+00 1.85892e-01 2.150392825e-05
2591 160 812 -7.51958e+00 1.07989e+00 1.380993495e-18
2592 160 831 -6.15213e+00 7.96968e-01 1.579227509e-09
2593 160 859 -1.11878e+01 6.56997e-01 1.121685928e-18
2594 160 967 -5.59150e+00 6.05999e-01 3.263056660e-13
2595 160 976 -5.79616e+00 1.64003e-01 6.475774834e-12
2596 161 208 -7.28790e+00 5.12694e-01 1.840498293e-12
2597 161 255 -4.20580e+00 3.38908e-01 9.230941280e-06
2598 161 280 -4.89995e+00 1.54751e-01 2.933573523e-12
2599 161 286 -6.82654e+00 1.49815e-01 4.800075852e-13
2600 161 324 -6.18037e+00 7.94435e-01 5.500140968e-08
2601 161 375 -9.79596e+00 6.09705e-01 3.683964401e-17
2602 161 803 -8.02944e+00 6.79643e-01 6.824568645e-15
2603 161 804 -4.72342e+00 1.00016e-01 1.981695108e-13
2604 161 845 -5.00276e+00 2.26265e-01 2.126412589e-10
2605 161 861 -6.11935e+00 2.24599e-01 5.525744284e-14
2606 161 905 -4.47822e+00 2.10998e-01 6.710701342e-08
2607 161 932 -9.36775e+00 2.78606e-01 5.773144027e-17
2608 161 938 -5.35305e+00 7.50592e-01 1.092303593e-07
2609 162 177 -8.88652e+00 2.67011e-01 6.640137597e-15
2610 162 211 -9.36919e+00 6.25151e-01 6.709869187e-15
2611 162 363 -5.25980e+00 9.31752e-02 3.377707055e-11
2612 162 405 -5.29296e+00 8.77031e-01 3.052099866e-05
2613 162 469 -3.86970e+00 3.95903e-01 4.619713347e-08
2614 162 515 -1.16591e+01 3.59032e-01 2.032502253e-18
2615 162 646 -3.37649e+00 3.66802e-02 9.164408920e-10
2616 162 708 -5.12685e+00 4.29776e-01 2.645058200e-08
2617 162 817 -7.81034e+00 2.26632e+00 2.354299908e-06
2618 162 841 -5.90460e+00 8.24060e-01 5.209789601e-10
2619 162 845 -8.39518e+00 7.51483e-01 2.692607299e-16
2620 162 948 -8.78986e+00 6.41188e-01 6.069534634e-13
2621 163 299 -4.42716e+00 4.95249e-01 5.641516401e-08
2622 163 302 -9.42106e+00 1.31030e+00 2.153456388e-13
2623 163 469 -6.34577e+00 4.34120e-01 3.866500417e-12
2624 163 491 -5.09659e+00 3.98819e-01 5.969181141e-09
2625 163 515 -5.21470e+00 1.45829e-01 4.527747014e-13
2626 163 631 -7.11207e+00 3.09819e-01 1.669641103e-15
2627 163 663 -5.07905e+00 1.47303e+00 2.080929661e-13
2628 163 667 -8.14385e+00 1.99661e+00 3.174884214e-16
2629 163 696 -9.85694e+00 4.17646e-01 2.049049786e-18
2630 163 702 -6.97268e+00 8.66161e-01 1.124821225e-16
2631 163 704 -4.04516e+00 3.13313e-01 1.897440804e-09
2632 163 721 -4.92417e+00 1.13862e-01 2.669533577e-14
2633 163 813 -7.93936e+00 8.95952e-01 3.518552346e-13
2634 163 880 -8.45017e+00 9.57988e-01 3.235402981e-18
2635 163 995 -5.37876e+00 2.76265e-01 1.470423006e-12
2636 164 187 -4.70674e+00 1.74545e-01 9.879612901e-16
2637 164 294 -6.24393e+00 3.00629e-01 2.948285661e-13
2638 164 323 -6.51721e+00 2.42693e-01 1.294921192e-10
2639 164 378 -6.06672e+00 1.10948e+00 1.107246234e-11
2640 164 379 -2.94834e+00 6.48252e-02 4.773035492e-11
2641 164 388 -1.00597e+01 5.11437e-01 2.068822337e-17
2642 164 430 -4.91588e+00 1.05202e+00 3.351580372e-05
2643 164 471 -3.22978e+00 3.24054e-02 6.020608572e-13
2644 164 533 -8.61406e+00 2.31268e-01 0.000000000e+00
2645 164 541 -9.39669e+00 1.07306e+00 7.176464998e-15
2646 164 658 -8.14385e+00 2.09593e-01 0.000000000e+00
2647 164 675 -8.72002e+00 2.07743e-01 0.000000000e+00
2648 164 762 -4.03583e+00 1.88896e-01 2.559681577e-08
2649 164 787 -8.14168e+00 5.99943e-01 2.372808486e-14
2650 164 833 -5.67572e+00 4.34910e-01 7.120475869e-08
2651 164 924 -6.53382e+00 4.78461e-01 6.218855292e-12
2652 164 960 -7.71738e+00 3.78421e-01 2.440900746e-12
2653 165 175 -5.99974e+00 2.15839e-01 2.181884604e-13
2654 165 298 -4.62620e+00 1.84400e-01 0.000000000e+00
2655 165 371 -6.43288e+00 1.04317e+00 0.000000000e+00
2656 165 377 -6.59140e+00 7.19962e-01 3.751751455e-10
2657 165 431 -4.07992e+00 1.37176e-01 0.000000000e+00
2658 165 598 -7.03131e+00 1.48672e-01 0.000000000e+00
2659 165 610 -7.90813e+00 1.22632e-01 8.019807081e-15
2660 165 637 -5.16245e+00 5.87074e-01 0.000000000e+00
2661 165 641 -3.90266e+00 7.70287e-02 4.458724450e-09
2662 165 735 -3.97398e+00 1.87756e-01 0.000000000e+00
2663 165 781 -8.44002e+00 8.25343e-01 6.390198708e-16
2664 165 787 -4.64938e+00 2.20101e-01 0.000000000e+00
2665 165 842 -6.38947e+00 7.55503e-01 1.173085392e-09
2666 165 890 -6.21604e+00 6.69446e-01 1.732895085e-13
2667 165 966 -2.64124e+00 4.17547e-01 2.353882651e-07
2668 166 220 -6.35385e+00 3.93465e-01 1.251801600e-13
2669 166 325 -7.67002e+00 7.14340e-01 1.800046331e-12
2670 166 366 -1.05923e+01 2.16915e-01 1.805265513e-18
2671 166 378 -5.85903e+00 1.97903e-01 7.363356538e-15
2672 166 382 -5.98223e+00 5.38449e-01 5.536058393e-10
2673 166 388 -5.73924e+00 8.47941e-01 3.012190588e-12
2674 166 471 -7.42300e+00 9.69405e-01 1.354601064e-13
2675 166 478 -3.58616e+00 8.41057e-02 3.308359857e-08
2676 166 575 -5.78377e+00 2.61768e-01 1.076911690e-11
2677 166 675 -9.70013e+00 3.44526e-01 0.000000000e+00
2678 166 736 -3.71917e+00 1.99141e-01 1.048593367e-08
2679 166 792 -5.66738e+00 5.12027e-01 5.681570243e-11
2680 166 796 -9.72683e+00 3.33427e-01 1.457547620e-18
2681 166 798 -8.41679e+00 4.72115e-01 0.000000000e+00
2682 166 833 -4.18503e+00 4.56306e-01 2.859745720e-08
2683 166 837 -5.06380e+00 1.32137e-01 1.397813733e-12
2684 166 960 -4.32145e+00 4.51335e-01 2.339584061e-08
2685 167 168 -7.21770e+00 3.99718e-01 1.720308408e-13
2686 167 344 -6.41801e+00 2.18907e-01 2.592710772e-13
2687 167 445 -7.03352e+00 1.03815e+00 5.788228218e-14
2688 167 504 -9.45276e+00 8.08070e-01 5.356115049e-18
2689 167 506 -4.07116e+00 5.41379e-01 3.413629144e-08
2690 167 577 -6.26958e+00 4.61599e-01 1.700213553e-11
2691 167 587 -6.80530e+00 5.18244e-01 8.947264041e-12
2692 167 645 -3.29570e+00 1.56241e-01 7.636039269e-08
2693 167 782 -3.48358e+00 2.50098e-01 1.905957104e-07
2694 167 893 -5.24099e+00 7.75150e-02 5.170371384e-09
2695 167 906 -5.67725e+00 4.54614e-01 1.041082737e-10
2696 168 181 -8.72109e+00 5.58106e-01 1.133035528e-15
2697 168 203 -8.76855e+00 3.39169e-01 2.269861681e-15
2698 168 206 -3.86666e+00 9.76466e-02 2.264518558e-09
2699 168 220 -8.70034e+00 5.63518e-01 1.198954456e-14
2700 168 225 -7.82431e+00 9.10646e-01 5.410762580e-14
2701 168 234 -7.89221e+00 6.27328e-01 8.849273400e-11
2702 168 279 -5.36687e+00 1.11973e+00 1.917847379e-08
2703 168 313 -7.01347e+00 1.12724e+00 4.498525825e-16
2704 168 368 -4.49577e+00 2.67386e-01 9.410786486e-09
2705 168 504 -9.34354e+00 6.70682e-01 2.413639653e-16
2706 168 545 -7.72693e+00 1.93557e-01 1.762029268e-14
2707 168 645 -4.24980e+00 2.08656e-01 6.876834822e-09
2708 168 723 -4.75632e+00 2.09161e-01 1.325028505e-09
2709 168 795 -8.92624e+00 3.74794e-01 4.024982330e-18
2710 168 811 -5.93460e+00 5.46423e-01 2.119610365e-13
2711 168 893 -3.66711e+00 1.43005e-01 5.492984922e-10
2712 168 919 -8.31679e+00 1.29723e+00 3.306547304e-17
2713 169 189 -6.61291e+00 5.57786e-01 4.380963526e-11
2714 169 237 -7.62582e+00 1.01975e+00 1.607150738e-12
2715 169 271 -7.11601e+00 5.11901e-01 4.069720721e-11
2716 169 299 -3.80597e+00 1.52365e-01 4.004905920e-09
2717 169 363 -5.43856e+00 1.97236e+00 1.179733466e-07
2718 169 407 -8.54678e+00 3.76036e-01 1.430597095e-15
2719 169 410 -4.40466e+00 7.74272e-01 1.868613493e-08
2720 169 469 -3.39643e+00 2.50652e-01 5.948490781e-09
2721 169 620 -1.19588e+01 8.31113e-01 7.660033277e-19
2722 169 674 -4.10040e+00 1.77899e-01 6.288616796e-09
2723 169 704 -7.38958e+00 1.84873e-01 5.043611529e-12
2724 169 708 -7.20881e+00 7.44728e-01 1.941217589e-12
2725 169 718 -5.58924e+00 4.42380e-01 4.865290597e-09
2726 169 785 -7.32012e+00 6.88666e-01 2.003423965e-14
2727 170 290 -8.34695e+00 3.19379e-01 6.203715466e-16
2728 170 319 -7.41939e+00 1.19548e+00 4.523758662e-09
2729 170 392 -4.44669e+00 5.55331e-01 4.536399657e-05
2730 170 406 -2.50915e+00 2.41786e-01 3.297092738e-07
2731 170 426 -6.98687e+00 6.95480e-01 9.664318544e-10
2732 170 478 -5.58579e+00 7.46208e-01 5.032033211e-10
2733 170 549 -8.46485e+00 3.79823e-01 2.980301301e-18
2734 170 550 -7.32349e+00 7.96114e-01 2.500627778e-11
2735 170 575 -5.99564e+00 3.97265e-01 1.907804111e-12
2736 170 770 -5.80482e+00 3.24976e-01 4.419033835e-08
2737 170 796 -7.34490e+00 4.82543e-01 3.825163674e-14
2738 170 799 -7.96063e+00 2.05947e-01 2.605141037e-15
2739 170 834 -7.10434e+00 1.68036e+00 5.057471707e-13
2740 170 867 -4.45852e+00 2.37567e-01 5.189648899e-07
2741 170 875 -5.96694e+00 4.64491e-01 3.993846686e-09
2742 171 175 -5.42662e+00 5.37339e-01 0.000000000e+00
2743 171 176 -3.05166e+00 4.37145e-01 4.841705892e-11
2744 171 200 -5.47637e+00 9.28909e-02 3.172116447e-13
2745 171 431 -4.14322e+00 1.83393e-01 1.335284968e-11
2746 171 539 -5.46790e+00 9.50885e-01 6.904277825e-13
2747 171 555 -4.60537e+00 4.42341e-01 2.355835934e-10
2748 171 626 -5.63454e+00 2.88156e-01 1.791014657e-13
2749 171 689 -6.33033e+00 5.99448e-01 5.802034341e-17
2750 171 733 -7.49958e+00 9.69722e-01 2.938528956e-13
2751 171 735 -4.98503e+00 2.20532e-01 5.734939410e-15
2752 171 937 -1.05876e+01 7.83226e-01 4.487387047e-19
2753 171 967 -4.54527e+00 1.62152e-01 9.979793015e-10
2754 171 999 -8.90051e+00 1.31722e+00 3.278701695e-17
2755 172 179 -5.30532e+00 6.99996e-01 4.580403803e-05
2756 172 194 -6.45604e+00 5.63841e-01 4.364178914e-10
2757 172 327 -6.94493e+00 9.33427e-01 1.087503277e-13
2758 172 336 -4.39155e+00 4.25479e-01 2.087476545e-06
2759 172 437 -4.91001e+00 5.00401e-01 1.108369861e-08
2760 172 446 -6.41716e+00 4.61970e-01 8.108122283e-10
2761 172 462 -3.65714e+00 2.30128e-01 4.653752375e-09
2762 172 590 -7.19932e+00 6.48491e-01 9.176667146e-11
2763 172 648 -7.92879e+00 5.23836e-01 4.629285503e-12
2764 172 685 -3.48423e+00 3.60795e-01 2.265885764e-06
2765 172 788 -4.82975e+00 2.94207e-01 5.830284791e-10
2766 172 814 -9.80245e+00 2.59758e-01 1.677602998e-14
2767 172 818 -7.84399e+00 5.51805e-01 3.697002635e-13
2768 172 903 -6.51389e+00 5.92530e-01 1.088172547e-13
2769 172 918 -8.30557e+00 3.65273e-01 5.866498839e-14
2770 172 942 -9.66217e+00 9.65659e-01 2.836968336e-18
2771 173 217 -5.66010e+00 2.45284e-01 1.890959089e-13
2772 173 228 -4.63196e+00 2.18309e-01 2.133798890e-12
2773 173 240 -5.74497e+00 2.46048e-01 4.063813290e-10
2774 173 249 -7.52888e+00 4.70742e-01 6.684780623e-17
2775 173 269 -7.61879e+00 7.41566e-01 2.164849052e-16
2776 173 410 -9.52528e+00 3.45123e-01 1.913682315e-17
2777 173 536 -5.50503e+00 4.20540e-01 1.755061172e-11
2778 173 656 -5.85081e+00 5.82353e-02 5.000994602e-15
2779 173 669 -8.79155e+00 9.28807e-02 1.700748912e-18
2780 173 702 -4.91567e+00 1.11724e+00 7.839485498e-10
2781 173 824 -4.29961e+00 1.95038e-01 1.487934637e-10
2782 173 858 -7.41969e+00 6.32913e-02 1.324937447e-15
2783 173 880 -5.14809e+00 4.18193e-01 9.562838366e-13
2784 173 947 -6.49129e+00 4.51337e-01 3.671376390e-11
2785 173 951 -4.46181e+00 2.18486e-01 1.189396002e-10
2786 174 227 -4.66646e+00 9.38498e-02 4.067163475e-15
2787 174 272 -7.19506e+00 6.18856e-01 1.032657379e-16
2788 174 301 -7.67749e+00 5.42261e-01 5.609920825e-16
2789 174 447 -8.12793e+00 8.88448e-01 8.882148313e-14
2790 174 452 -4.50340e+00 1.27766e-01 2.147931836e-11
2791 174 520 -3.77410e+00 8.53793e-02 8.006008518e-11
2792 174 630 -5.36731e+00 9.72261e-02 2.340492714e-11
2793 174 635 -2.78273e+00 9.10712e-02 7.336133692e-12
2794 174 677 -7.14577e+00 5.54540e-01 5.351792212e-15
2795 174 744 -7.76381e+00 7.56582e-01 7.375348070e-15
2796 174 747 -5.52212e+00 4.98123e-01 1.909865649e-09
2797 174 748 -1.03497e+01 5.82344e-01 4.194074812e-18
2798 174 884 -6.27435e+00 3.79838e-01 3.870678757e-15
2799 174 936 -6.07772e+00 5.26969e-01 7.159593889e-12
2800 174 991 -6.63363e+00 7.80318e-01 3.850786198e-12
2801 175 176 -8.99383e+00 7.75435e-01 0.000000000e+00
2802 175 231 -4.73435e+00 2.19215e-01 4.745209861e-12
2803 175 374 -7.20707e+00 1.47023e-01 0.000000000e+00
2804 175 377 -6.31619e+00 1.71611e+00 2.517045536e-10
2805 175 431 -4.05566e+00 1.14940e-01 0.000000000e+00
2806 175 626 -6.20760e+00 2.19313e-01 0.000000000e+00
2807 175 637 -4.63706e+00 1.77174e-01 0.000000000e+00
2808 175 642 -6.28253e+00 1.12355e+00 3.702379637e-12
2809 175 689 -5.14739e+00 5.39679e-01 0.000000000e+00
2810 175 735 -7.32838e+00 6.06651e-01 0.000000000e+00
2811 175 781 -6.17838e+00 8.97671e-01 1.508462831e-12
2812 175 966 -8.29135e+00 1.00201e+00 1.758582921e-15
2813 175 967 -4.98214e+00 5.09465e-01 0.000000000e+00
2814 175 999 -6.92784e+00 5.52439e-01 0.000000000e+00
2815 176 178 -5.37132e+00 1.66378e-01 8.571852048e-16
2816 176 200 -4.94735e+00 6.67642e-01 6.073735024e-11
2817 176 224 -6.09977e+00 2.72136e-01 8.537091848e-11
2818 176 479 -8.10838e+00 9.06074e-01 3.711584096e-16
2819 176 514 -6.09647e+00 9.28379e-02 2.009805069e-13
2820 176 539 -5.43145e+00 7.20016e-01 8.853419370e-12
2821 176 550 -8.40447e+00 6.22303e-01 2.955504751e-15
2822 176 604 -6.12406e+00 3.50759e-01 2.008652684e-14
2823 176 626 -6.05103e+00 5.61329e-01 1.947835828e-14
2824 176 794 -8.99896e+00 1.68976e-01 2.274032978e-17
2825 176 820 -6.82362e+00 2.99720e-01 3.352627603e-11
2826 176 937 -5.91580e+00 7.62121e-01 6.500501161e-10
2827 176 999 -3.40233e+00 3.57768e-01 6.119097501e-10
2828 177 258 -6.57010e+00 1.95140e-01 8.098791962e-14
2829 177 276 -3.02737e+00 1.24171e-01 1.323769106e-09
2830 177 411 -6.72471e+00 1.21279e+00 2.434089010e-16
2831 177 515 -3.60478e+00 2.96244e-01 2.035932295e-07
2832 177 558 -1.30143e+01 7.45117e-01 1.764291399e-18
2833 177 646 -6.59499e+00 3.49335e-01 2.869131926e-12
2834 177 701 -1.19328e+01 4.07474e-01 3.384034235e-18
2835 177 769 -6.33816e+00 9.49036e-01 1.728298445e-09
2836 177 852 -6.83022e+00 6.85763e-01 3.658521992e-14
2837 177 933 -6.51581e+00 4.10180e-01 8.059595463e-14
2838 177 948 -4.16407e+00 1.79592e-01 1.516098941e-08
2839 177 962 -8.50579e+00 6.22024e-01 5.481725257e-13
2840 178 224 -6.51480e+00 2.06570e-01 1.360087670e-11
2841 178 257 -4.38969e+00 2.21496e-01 0.000000000e+00
2842 178 499 -5.67201e+00 4.91778e-01 1.419521162e-10
2843 178 557 -6.80368e+00 6.22314e-01 0.000000000e+00
2844 178 589 -6.37542e+00 1.05738e+00 0.000000000e+00
